Cycle,Time (s),Voltage (V),Capacity (mAh)
1,12250.00019780426,0.60614592,0.3740834933270532
1,12260.00019768318,0.60590529,0.374441473481046
1,12270.00019756211,0.60555017,0.3747994376064094
1,12280.00019744104,0.605214,0.3751573772513082
1,12290.00019731997,0.60485506,0.3755153224756894
1,12300.0001971989,0.60460681,0.3758732697250688
1,12310.00019707782,0.60419428,0.3762312340843365
1,12320.00019695675,0.6039651,0.3765892218212819
1,12330.00019683568,0.60367101,0.3769471804209958
1,12340.00019671461,0.60334259,0.3773051183772569
1,12350.00019659354,0.60303319,0.3776630566468133
1,12360.00019647247,0.60272002,0.3780210012043154
1,12370.00019635139,0.60238773,0.3783789483633822
1,12380.00019623032,0.6021319,0.3787368883457327
1,12390.00019610925,0.60183394,0.3790948043187204
1,12400.00019598818,0.60143292,0.3794527184380824
1,12410.00019586711,0.60115033,0.3798106385638781
1,12420.00019574603,0.60090584,0.3801685345059759
1,12430.00019562496,0.60057366,0.3805264255018939
1,12440.00019550389,0.60023749,0.3808842991231847
1,12450.00019538282,0.59993958,0.3812422007639368
1,12460.00019526175,0.59967226,0.3816000914755357
1,12470.00019514067,0.5993247,0.3819579858551813
1,12480.0001950196,0.59905738,0.3823159006571133
1,12490.00019489853,0.59874415,0.3826738416723982
1,12500.00019477746,0.59847301,0.3830317975811636
1,12510.00019465639,0.59817505,0.3833897322379666
1,12520.00019453531,0.59783143,0.383747649244465
1,12530.00019441424,0.59756023,0.384105576097563
1,12540.00019429317,0.5973196,0.3844634809485294
1,12550.0001941721,0.59699875,0.3848214088383202
1,12560.00019405103,0.59677345,0.3851793590109845
1,12570.00019392995,0.59639531,0.3855373189090863
1,12580.00019380888,0.59610122,0.3858952899764876
1,12590.00019368781,0.59584528,0.3862532624332624
1,12600.00019356674,0.59555125,0.3866112386641387
1,12610.00019344567,0.59523809,0.3869691752658561
1,12620.00019332459,0.59497458,0.3873271121631969
1,12630.00019320352,0.59464222,0.3876850590328864
1,12640.00019308245,0.59438258,0.388043004990605
1,12650.00019296138,0.59414959,0.3884009199640039
1,12660.00019284031,0.59381729,0.3887588540362161
1,12670.00019271924,0.59350795,0.389116786278348
1,12680.00019259816,0.59325588,0.3894747239599981
1,12690.00019247709,0.59295791,0.3898326904074524
1,12700.00019235602,0.59266388,0.3901906363681082
1,12710.00019223495,0.59240794,0.3905485754674085
1,12720.00019211388,0.59211391,0.3909065212054758
1,12730.0001919928,0.59180075,0.3912644694787239
1,12740.00019187173,0.59146464,0.3916224369800265
1,12750.00019175066,0.59128517,0.3919803860670676
1,12760.00019162959,0.59104449,0.392338307969869
1,12770.00019150852,0.59073895,0.3926962038235176
1,12780.00019138744,0.5904907,0.393054124213578
1,12790.00019126637,0.59017748,0.3934120379064828
1,12800.0001911453,0.5899446,0.3937699400304399
1,12810.00019102423,0.58962375,0.3941278781564037
1,12820.00019090316,0.5894022,0.3944858097638919
1,12830.00019078208,0.5891158,0.394843709604472
1,12840.00019066101,0.58882552,0.395201645463595
1,12850.00019053994,0.58855057,0.3955595742075659
1,12860.00019041887,0.58833665,0.3959174816241281
1,12870.0001902978,0.58805788,0.3962753886017973
1,12880.00019017672,0.58781719,0.396633292095941
1,12890.00019005565,0.58755374,0.3969912140716753
1,12900.00018993458,0.58725965,0.3973491317508353
1,12910.00018981351,0.58705336,0.3977070671783686
1,12920.00018969244,0.58683568,0.3980650021120426
1,12930.00018957136,0.58644229,0.3984229502486852
1,12940.00018945029,0.58635443,0.398780884128583
1,12950.00018932922,0.58593047,0.3991388318010238
1,12960.00018920815,0.58573949,0.3994967841889462
1,12970.00018908708,0.58554476,0.3998547317262748
1,12980.00018896601,0.58517814,0.4002126667578396
1,12990.00018884493,0.58501393,0.4005706102920168
1,13000.00018872386,0.58473891,0.4009285303194906
1,13010.00018860279,0.58452123,0.4012864597742187
1,13020.00018848172,0.58418131,0.4016443892060594
1,13030.00018836065,0.58402473,0.4020022972420133
1,13040.00018823957,0.58373827,0.4023602321305219
1,13050.0001881185,0.58357781,0.4027181621318188
1,13060.00018799743,0.58337545,0.4030761040884266
1,13070.00018787636,0.58303934,0.4034340660286506
1,13080.00018775529,0.58280247,0.4037920564267661
1,13090.00018763421,0.58256191,0.4041500099143395
1,13100.00018751314,0.58235574,0.404507973474179
1,13110.00018739207,0.58211887,0.404865940307128
1,13120.000187271,0.58188975,0.4052239222422467
1,13130.00018714993,0.58162242,0.4055819019995738
1,13140.00018702885,0.58146191,0.4059398740633305
1,13150.00018690778,0.58118701,0.406297820347041
1,13160.00018678671,0.5809502,0.4066557564997053
1,13170.00018666564,0.58073246,0.4070137134754046
1,13180.00018654457,0.5804804,0.4073716792519681
1,13190.00018642349,0.58033913,0.4077296417938496
1,13200.00018630242,0.58009464,0.4080875838139431
1,13210.00018618135,0.57982355,0.4084455418798328
1,13220.00018606028,0.57961345,0.4088035126580456
1,13230.00018593921,0.57944918,0.4091614764774873
1,13240.00018581813,0.57925063,0.4095194032982953
1,13250.00018569706,0.5790329,0.4098773231636866
1,13260.00018557599,0.57870066,0.4102352721019098
1,13270.00018545492,0.57848668,0.4105932510172543
1,13280.00018533385,0.57835686,0.4109512016075303
1,13290.00018521278,0.57808566,0.4113091567812074
1,13300.0001850917,0.57791764,0.4116671055340295
1,13310.00018497063,0.57768083,0.4120250545744474
1,13320.00018484956,0.57745546,0.4123830255717246
1,13330.00018472849,0.57731807,0.4127410059084967
1,13340.00018460742,0.57709271,0.4130989732071228
1,13350.00018448634,0.5768826,0.4134569635748144
1,13360.00018436527,0.57667255,0.4138149367074214
1,13370.0001842442,0.57638615,0.4141729286827148
1,13380.00018412313,0.57620662,0.4145309097177147
1,13390.00018400206,0.57606536,0.4148888781642153
1,13400.00018388098,0.575966,0.4152468715291487
1,13410.00018375991,0.5756911,0.4156048504742765
1,13420.00018363884,0.57545805,0.4159628203308359
1,13430.00018351777,0.57527471,0.4163207680855981
1,13440.0001833967,0.57508373,0.4166787254868961
1,13450.00018327562,0.5748775,0.4170366777946063
1,13460.00018315455,0.57470572,0.4173946279578399
1,13470.00018303348,0.57453001,0.4177525854808084
1,13480.00018291241,0.57430845,0.418110542883267
1,13490.00018279134,0.57414812,0.4184685314861263
1,13500.00018267026,0.5739342,0.4188265299964846
1,13510.00018254919,0.57374704,0.4191845341599071
1,13520.00018242812,0.57355225,0.4195425232685639
1,13530.00018230705,0.57339185,0.4199005339745234
1,13540.00018218598,0.57317412,0.4202585409075155
1,13550.00018206491,0.57296407,0.4206165486904847
1,13560.00018194383,0.57283038,0.4209745319143642
1,13570.00018182276,0.5726127,0.4213325029507263
1,13580.00018170169,0.57245606,0.4216904751643431
1,13590.00018158062,0.57220411,0.4220484534796882
1,13600.00018145955,0.57211238,0.4224064569042615
1,13610.00018133847,0.57185644,0.4227644338688279
1,13620.0001812174,0.57174957,0.423122390303048
1,13630.00018109633,0.57156622,0.4234803312704092
1,13640.00018097526,0.57130653,0.4238382706274838
1,13650.00018085419,0.57123399,0.4241962207081368
1,13660.00018073311,0.5709551,0.4245541419477927
1,13670.00018061204,0.57084054,0.4249120518142209
1,13680.00018049097,0.5706535,0.4252699787036802
1,13690.0001803699,0.57048154,0.4256279254884075
1,13700.00018024883,0.57030207,0.4259858918941527
1,13710.00018012775,0.5702219,0.4263438523186298
1,13720.00018000668,0.56998891,0.4267018375169644
1,13730.00017988561,0.56981695,0.4270598009222276
1,13740.00017976454,0.56968337,0.4274177730041802
1,13750.00017964347,0.56947708,0.4277757234680936
1,13760.00017952239,0.56935102,0.428133688365232
1,13770.00017940132,0.56913716,0.4284916586823341
1,13780.00017928025,0.56894243,0.4288496363817894
1,13790.00017915918,0.56881636,0.4292075857716792
1,13800.00017903811,0.56866741,0.429565547866963
1,13810.00017891703,0.56849551,0.4299234931736251
1,13820.00017879596,0.56828934,0.4302814440566568
1,13830.00017867489,0.5680601,0.4306394201511751
1,13840.00017855382,0.5680334,0.4309974065115859
1,13850.00017843275,0.56774312,0.4313553641635636
1,13860.00017831168,0.56768203,0.4317133342017351
1,13870.0001781906,0.56739563,0.4320713217594724
1,13880.00017806953,0.56734973,0.4324292903275549
1,13890.00017794846,0.56712437,0.4327872604201446
1,13900.00017782739,0.56692588,0.4331452082628411
1,13910.00017770632,0.56679595,0.4335031641673555
1,13920.00017758524,0.56656677,0.4338611246749148
1,13930.00017746417,0.56644458,0.4342191127750445
1,13940.0001773431,0.56624979,0.4345771005056097
1,13950.00017722203,0.56614673,0.4349350854730715
1,13960.00017710096,0.56601298,0.4352930655770386
1,13970.00017697988,0.56589079,0.4356510742065238
1,13980.00017685881,0.56564635,0.4360090648691772
1,13990.00017673774,0.56549364,0.4363670658421957
1,14000.00017661667,0.56534851,0.4367250587006578
1,14010.0001764956,0.56523389,0.4370830408795379
1,14020.00017637452,0.56498176,0.4374410105439857
1,14030.00017625345,0.56480992,0.4377989529860245
1,14040.00017613238,0.5647068,0.4381568931372507
1,14050.00017601131,0.56457317,0.4385148607691652
1,14060.00017589024,0.56438601,0.4388728566577718
1,14070.00017576916,0.56419885,0.4392308536776678
1,14080.00017564809,0.56406903,0.4395888220494408
1,14090.00017552702,0.56389338,0.439946766239058
1,14100.00017540595,0.56378257,0.4403047088625482
1,14110.00017528488,0.56365269,0.4406626348213986
1,14120.0001751638,0.56342739,0.4410205620204187
1,14130.00017504273,0.5633204,0.4413785110643839
1,14140.00017492166,0.56317532,0.4417364679351501
1,14150.00017480059,0.56305307,0.4420944269260344
1,14160.00017467952,0.56281626,0.4424523853128132
1,14170.00017455845,0.56269789,0.4428103552102415
1,14180.00017443737,0.56250304,0.4431683592355385
1,14190.0001743163,0.56234264,0.4435263406413091
1,14200.00017419523,0.56218606,0.4438843228136832
1,14210.00017407416,0.56198746,0.4442423157834031
1,14220.00017395309,0.56187671,0.444600333056229
1,14230.00017383201,0.56172389,0.4449583565529363
1,14240.00017371094,0.56154829,0.4453163583600423
1,14250.00017358987,0.56146812,0.4456743278176728
1,14260.0001734688,0.56130767,0.4460322930626341
1,14270.00017334773,0.5611434,0.4463902441623072
1,14280.00017322665,0.56094104,0.4467482040883743
1,14290.00017310558,0.56071568,0.447106171661017
1,14300.00017298451,0.56063932,0.4474641456150207
1,14310.00017286344,0.5605858,0.4478221199630376
1,14320.00017274237,0.56032991,0.4481800776284206
1,14330.00017262129,0.56025738,0.4485380193867022
1,14340.00017250022,0.56007403,0.4488959713833333
1,14350.00017237915,0.55989456,0.4492539553696183
1,14360.00017225808,0.55977231,0.4496119452232488
1,14370.00017213701,0.55967307,0.4499699306124938
1,14380.00017201593,0.559421,0.4503278956431557
1,14390.00017189486,0.55927581,0.4506858279883068
1,14400.00017177379,0.55924904,0.4510437779291074
1,14410.00017165272,0.5589664,0.4514017214161415
1,14420.00017153165,0.55888629,0.4517596540542568
1,14430.00017141057,0.55865324,0.4521176194220277
1,14440.0001712895,0.55853486,0.4524755792577251
1,14450.00017116843,0.55839354,0.4528335124013035
1,14460.00017104736,0.55820644,0.4531914546031522
1,14470.00017092629,0.55807275,0.4535493902524205
1,14480.00017080522,0.557962,0.4539073538149596
1,14490.00017068414,0.55774426,0.4542653203683057
1,14500.00017056307,0.55759525,0.4546232477031656
1,14510.000170442,0.55738527,0.4549811683887492
1,14520.00017032093,0.55732805,0.4553390740205588
1,14530.00017019986,0.55717146,0.4556969995557881
1,14540.00017007878,0.55703765,0.4560549477793268
1,14550.00016995771,0.55691552,0.4564128453457397
1,14560.00016983664,0.55667871,0.4567707508976849
1,14570.00016971557,0.55648398,0.457128678933767
1,14580.0001695945,0.55637699,0.4574866292900294
1,14590.00016947342,0.55620897,0.4578445638666269
1,14600.00016935235,0.55609822,0.4582024991774816
1,14610.00016923128,0.55592626,0.4585604401556974
1,14620.00016911021,0.5557583,0.4589183883037923
1,14630.00016898914,0.55566663,0.4592763770995281
1,14640.00016886806,0.55546415,0.4596343591400286
1,14650.00016874699,0.55531901,0.4599923626721668
1,14660.00016862592,0.55507463,0.4603503736118063
1,14670.00016850485,0.55501348,0.4607083492157278
1,14680.00016838378,0.55481493,0.4610663032095565
1,14690.0001682627,0.55471945,0.4614242363273544
1,14700.00016814163,0.55460101,0.4617821848890493
1,14710.00016802056,0.55446357,0.4621401335810821
1,14720.00016789949,0.5542115,0.4624980602485539
1,14730.00016777842,0.55410451,0.4628560052860041
1,14740.00016765734,0.55393267,0.4632139704966497
1,14750.00016753627,0.5537684,0.463571929807414
1,14760.0001674152,0.55365765,0.4639298743287368
1,14770.00016729413,0.55349344,0.4642878118610599
1,14780.00016717306,0.55335218,0.4646457556793543
1,14790.00016705199,0.5532338,0.4650036727894439
1,14800.00016693091,0.55309242,0.4653616036376343
1,14810.00016680984,0.55286705,0.4657195465262137
1,14820.00016668877,0.55274099,0.4660775112759763
1,14830.0001665677,0.55256921,0.4664354536689613
1,14840.00016644663,0.55235529,0.4667933854862735
1,14850.00016632555,0.55218339,0.4671513338130243
1,14860.00016620448,0.55198866,0.4675092879342074
1,14870.00016608341,0.55182439,0.4678672514882081
1,14880.00016596234,0.5517748,0.4682252251894633
1,14890.00016584127,0.55164868,0.4685831910334364
1,14900.00016572019,0.55141574,0.468941139382894
1,14910.00016559912,0.55125535,0.4692990819030116
1,14920.00016547805,0.55110252,0.4696570302725304
1,14930.00016535698,0.55096513,0.470014961864191
1,14940.00016523591,0.55077028,0.4703728905439701
1,14950.00016511483,0.55061752,0.4707308303802553
1,14960.00016499376,0.55045712,0.4710887817026693
1,14970.00016487269,0.55027378,0.471446710407576
1,14980.00016475162,0.55022418,0.4718046743856952
1,14990.00016463055,0.54992241,0.4721626556921297
1,15000.00016450947,0.5498842,0.4725206245376834
1,15010.0001643884,0.54966658,0.4728785992611268
1,15020.00016426733,0.54947174,0.4732365430721485
1,15030.00016414626,0.54943353,0.4735944871164248
1,15040.00016402519,0.54926556,0.4739524354130305
1,15050.00016390411,0.54904389,0.4743103734303243
1,15060.00016378304,0.54893702,0.4746683144085236
1,15070.00016366197,0.54876894,0.4750262849337444
1,15080.0001635409,0.54856271,0.4753842513186702
1,15090.00016341983,0.54839474,0.4757422013839064
1,15100.00016329876,0.54834121,0.4761001561634113
1,15110.00016317768,0.54816175,0.4764581265041367
1,15120.00016305661,0.54798609,0.4768161131855592
1,15130.00016293554,0.54782563,0.4771740797834259
1,15140.00016281447,0.54768044,0.4775320178105784
1,15150.0001626934,0.54745132,0.4778899445141871
1,15160.00016257232,0.54733676,0.4782478857341875
1,15170.00016245125,0.54716873,0.4786058466805495
1,15180.00016233018,0.54703122,0.4789637900193982
1,15190.00016220911,0.54687464,0.4793217294208674
1,15200.00016208804,0.54666835,0.4796797013732147
1,15210.00016196696,0.54647738,0.4800376636170101
1,15220.00016184589,0.54639721,0.4803956081846441
1,15230.00016172482,0.54617566,0.4807535675842267
1,15240.00016160375,0.5460344,0.4811115224962758
1,15250.00016148268,0.54594278,0.4814694886549076
1,15260.0001613616,0.54576707,0.4818274404952843
1,15270.00016124053,0.54560661,0.4821854148741846
1,15280.00016111946,0.5454042,0.4825434113159314
1,15290.00016099839,0.54523236,0.4829013596832324
1,15300.00016087732,0.54509866,0.4832593108385836
1,15310.00016075624,0.54489619,0.4836172563896926
1,15320.00016063517,0.54479313,0.4839751999427223
1,15330.0001605141,0.54465181,0.4843331457180565
1,15340.00016039303,0.54443419,0.4846910736744215
1,15350.00016027196,0.5442813,0.4850490219241763
1,15360.00016015088,0.54407895,0.4854069904217027
1,15370.00016002981,0.54392231,0.4857649756663609
1,15380.00015990874,0.54377341,0.486122962319938
1,15390.00015978767,0.54357481,0.4864809661792635
1,15400.0001596666,0.54347932,0.4868389530202227
1,15410.00015954553,0.54330742,0.4871968959439233
1,15420.00015942445,0.54307443,0.4875548581677686
1,15430.00015930338,0.54291022,0.487912840831381
1,15440.00015918231,0.54263139,0.4882708535833452
1,15450.00015906124,0.54251301,0.4886288760931329
1,15460.00015894017,0.54239076,0.488986848339918
1,15470.00015881909,0.54225332,0.4893448158040306
1,15480.00015869802,0.54203939,0.4897027800410649
1,15490.00015857695,0.54189426,0.4900607154746886
1,15500.00015845588,0.54166889,0.4904186237942711
1,15510.00015833481,0.54155821,0.4907765313904056
1,15520.00015821373,0.54130995,0.4911344508466441
1,15530.00015809266,0.54121447,0.4914923630808876
1,15540.00015797159,0.54097003,0.4918503068208639
1,15550.00015785052,0.54079056,0.4922082465686329
1,15560.00015772945,0.54064918,0.4925661842118297
1,15570.00015760837,0.54048496,0.4929241168715046
1,15580.0001574873,0.54022908,0.4932820479270041
1,15590.00015736623,0.54008013,0.493639978602245
1,15600.00015724516,0.53998852,0.4939979177903056
1,15610.00015712409,0.5397135,0.4943558552100604
1,15620.00015700301,0.53962189,0.4947137798583635
1,15630.00015688194,0.53943086,0.4950717144099279
1,15640.00015676087,0.53926283,0.4954296613768798
1,15650.0001566398,0.53905278,0.4957876107981879
1,15660.00015651873,0.53886563,0.4961455591794446
1,15670.00015639765,0.53876245,0.4965035305300905
1,15680.00015627658,0.53855246,0.4968615391883481
1,15690.00015615551,0.53838056,0.4972195445976907
1,15700.00015603444,0.53815907,0.4975775306499737
1,15710.00015591337,0.53804833,0.4979355341635185
1,15720.00015579231,0.53770834,0.4982935039781816
1,15730.00015567124,0.5375632,0.4986514677348348
1,15740.00015555017,0.53751749,0.4990094288586812
1,15750.00015542909,0.53723103,0.4993674120370261
1,15760.00015530802,0.53706288,0.4997253474016458
1,15770.00015518695,0.53692919,0.5000832992483968
1,15780.00015506588,0.536681,0.5004412444249825
1,15790.00015494481,0.53651291,0.500799190268929
1,15800.00015482373,0.536322,0.5011571397034901
1,15810.00015470266,0.53618449,0.5015151153017624
1,15820.00015458159,0.53600496,0.5018730815948382
1,15830.00015446052,0.53570324,0.5022310309423814
1,15840.00015433945,0.53563446,0.5025889728136279
1,15850.00015421837,0.53540921,0.5029469224458636
1,15860.0001540973,0.53527933,0.503304932521768
1,15870.00015397623,0.53509974,0.5036629039561906
1,15880.00015385516,0.53493178,0.504020862239755
1,15890.00015373409,0.53477132,0.5043787832487698
1,15900.00015361301,0.53450394,0.5047367481615727
1,15910.00015349194,0.5343436,0.5050947204306243
1,15920.00015337087,0.53412205,0.5054526680437096
1,15930.0001532498,0.53398836,0.5058106182966796
1,15940.00015312873,0.5337593,0.5061685826325012
1,15950.00015300766,0.53360271,0.5065265327029974
1,15960.00015288658,0.53350723,0.5068845164957594
1,15970.00015276551,0.53317112,0.5072424831598079
1,15980.00015264444,0.53302974,0.5076004587123122
1,15990.00015252337,0.53285027,0.5079584370364771
1,16000.0001524023,0.53271282,0.5083163868464464
1,16010.00015228122,0.53249127,0.5086743406039296
1,16020.00015216015,0.53230029,0.5090322956876657
1,16030.00015203908,0.53212458,0.509390246112644
1,16040.00015191801,0.53191072,0.5097481862575679
1,16050.00015179694,0.53177696,0.510106127494852
1,16060.00015167586,0.53160131,0.5104640802727641
1,16070.00015155479,0.53137988,0.5108220393781763
1,16080.00015143372,0.53124237,0.511179988757454
1,16090.00015131265,0.53096735,0.5115379347157935
1,16100.00015119158,0.53079164,0.5118958884379202
1,16110.0001510705,0.53066951,0.5122538305937061
1,16120.00015094943,0.53052056,0.5126117675707399
1,16130.00015082836,0.53025699,0.5129696979697372
1,16140.00015070729,0.53007358,0.5133276256403104
1,16150.00015058622,0.52989036,0.5136855537923426
1,16160.00015046514,0.52967262,0.5140434999340923
1,16170.00015034407,0.52954662,0.5144014325837287
1,16180.000150223,0.52928305,0.5147593519004593
1,16190.00015010193,0.52913791,0.5151172808577105
1,16200.00014998086,0.52886295,0.5154751983515257
1,16210.00014985978,0.52871788,0.5158331233069037
1,16220.00014973871,0.52850771,0.5161911031639403
1,16230.00014961764,0.52835882,0.5165490659878728
1,16240.00014949657,0.52820605,0.5169070128787915
1,16250.0001493755,0.52791572,0.5172649574273065
1,16260.00014925443,0.52781266,0.5176228809078205
1,16270.00014913335,0.5275377,0.5179807883953967
1,16280.00014901228,0.52735811,0.5183386982392952
1,16290.00014889121,0.52712518,0.5186966439746058
1,16300.00014877014,0.52695328,0.519054617617782
1,16310.00014864907,0.52681202,0.5194125796264935
1,16320.00014852799,0.52657908,0.5197705441266268
1,16330.00014840692,0.52640712,0.5201285140424986
1,16340.00014828585,0.52618945,0.5204864618894312
1,16350.00014816478,0.52596408,0.5208444291526223
1,16360.00014804371,0.52585334,0.5212023989664808
1,16370.00014792263,0.52564335,0.5215603395254333
1,16380.00014780156,0.52542937,0.5219182649940156
1,16390.00014768049,0.52521551,0.5222761859296431
1,16400.00014755942,0.52500933,0.5226341257135987
1,16410.00014743835,0.52478009,0.5229920909395783
1,16420.00014731727,0.52464646,0.5233500465432516
1,16430.0001471962,0.52441347,0.5237079907862373
1,16440.00014707513,0.52422631,0.5240659540891344
1,16450.00014695406,0.52404296,0.5244239162306863
1,16460.00014683299,0.52378333,0.5247818621165068
1,16470.00014671191,0.52359623,0.5251398097318637
1,16480.00014659084,0.52342427,0.5254977305736511
1,16490.00014646977,0.52318752,0.5258556683936875
1,16500.0001463487,0.52308053,0.5262136202025457
1,16510.00014622763,0.5227865,0.5265715764767215
1,16520.00014610655,0.52266806,0.5269295253386276
1,16530.00014598548,0.52229381,0.5272874896448704
1,16540.00014586441,0.52229756,0.5276454533063855
1,16550.00014574334,0.5219959,0.5280033692203829
1,16560.00014562227,0.52181637,0.5283612808910131
1,16570.0001455012,0.52165592,0.5287192227486557
1,16580.00014538012,0.52148414,0.5290771540771328
1,16590.00014525905,0.52117479,0.5294350887742484
1,16600.00014513798,0.52095705,0.5297930413076094
1,16610.00014501691,0.52085006,0.530150986613759
1,16620.00014489584,0.52063239,0.5305089118004965
1,16630.00014477476,0.52042234,0.5308668508371192
1,16640.00014465369,0.52016258,0.5312248131014831
1,16650.00014453262,0.51990676,0.5315827834199006
1,16660.00014441155,0.51980746,0.5319407507361829
1,16670.00014429048,0.51948285,0.5322987192389825
1,16680.0001441694,0.51934147,0.5326567078468287
1,16690.00014404833,0.51910472,0.5330147114134067
1,16700.00014392726,0.51893669,0.5333726695440147
1,16710.00014380619,0.51865017,0.5337306503607739
1,16720.00014368512,0.51853943,0.5340886000175775
1,16730.00014356404,0.51821488,0.5344465449429627
1,16740.00014344297,0.51803529,0.5348044989542697
1,16750.0001433219,0.51781374,0.5351624230802366
1,16760.00014320083,0.51764196,0.5355203463259407
1,16770.00014307976,0.5173822,0.5358783032281086
1,16780.00014295868,0.51727146,0.5362362394289343
1,16790.00014283761,0.51694292,0.5365941935479486
1,16800.00014271654,0.51675588,0.5369521672625817
1,16810.00014259547,0.5165,0.5373101186815294
1,16820.0001424744,0.51635098,0.5376680671969886
1,16830.00014235332,0.51611805,0.5380260273790262
1,16840.00014223225,0.51588893,0.53838400193745
1,16850.00014211118,0.51564443,0.5387419573752906
1,16860.00014199011,0.5154382,0.5390999372583546
1,16870.00014186904,0.51518232,0.539457925890676
1,16880.00014174797,0.5149799,0.5398158952537073
1,16890.00014162689,0.51479274,0.5401738484113823
1,16900.00014150582,0.51458269,0.5405318066403636
1,16910.00014138475,0.51433444,0.5408897596329137
1,16920.00014126368,0.51412433,0.5412477318675528
1,16930.00014114261,0.51400977,0.5416057309926353
1,16940.00014102153,0.51370806,0.5419637083989525
1,16950.00014090046,0.5134331,0.5423216845397306
1,16960.00014077939,0.51326501,0.5426796566492388
1,16970.00014065832,0.51304346,0.5430376392182404
1,16980.00014053725,0.51279145,0.5433955908226878
1,16990.00014041617,0.51259285,0.5437535263630179
1,17000.0001402951,0.51233691,0.5441114574518868
1,17010.00014017403,0.51212692,0.544469400329177
1,17020.00014005296,0.51193976,0.5448273353186716
1,17030.00013993189,0.51168764,0.5451852786697996
1,17040.00013981081,0.51141268,0.5455432486000692
1,17050.00013968974,0.51124078,0.5459011986389477
1,17060.00013956867,0.51104605,0.5462591295441938
1,17070.0001394476,0.51075959,0.5466170623809623
1,17080.00013932653,0.51055336,0.5469749866393202
1,17090.00013920545,0.51032418,0.5473328854484303
1,17100.00013908438,0.51003015,0.5476908327284862
1,17110.00013896331,0.50992316,0.5480487714440326
1,17120.00013884224,0.50966728,0.5484067201300521
1,17130.00013872117,0.50946492,0.5487646531507473
1,17140.00013860009,0.50917459,0.5491225856299319
1,17150.00013847902,0.50888813,0.549480523250705
1,17160.00013835795,0.50871247,0.5498384516703604
1,17170.00013823688,0.50847191,0.5501963860447383
1,17180.00013811581,0.50825799,0.5505542798817167
1,17190.00013799474,0.50804412,0.5509121714152314
1,17200.00013787366,0.50778824,0.5512700955924533
1,17210.00013775259,0.5075323,0.5516280268156886
1,17220.00013763152,0.50728405,0.5519859439047924
1,17230.00013751045,0.507074,0.5523438763598478
1,17240.00013738938,0.5068143,0.5527018000207304
1,17250.0001372683,0.50652021,0.5530597300925132
1,17260.00013714723,0.50637895,0.5534176348929192
1,17270.00013702616,0.50613827,0.5537755201916721
1,17280.00013690509,0.50593966,0.554133418717728
1,17290.00013678402,0.50563413,0.5544913172374808
1,17300.00013666294,0.50545079,0.5548492606938268
1,17310.00013654187,0.50516433,0.5552072246516274
1,17320.0001364208,0.50496578,0.5555651727089197
1,17330.00013629973,0.50471371,0.5559231503239103
1,17340.00013617866,0.50444639,0.5562811309096104
1,17350.00013605758,0.50420576,0.556639099408073
1,17360.00013593651,0.50394601,0.5569970532147291
1,17370.00013581544,0.5037474,0.5573550023337812
1,17380.00013569437,0.50351065,0.5577129209643613
1,17390.0001355733,0.50327379,0.5580708595578606
1,17400.00013545222,0.50304466,0.5584288240334551
1,17410.00013533115,0.50270861,0.5587868006965594
1,17420.00013521008,0.50255191,0.5591447824902105
1,17430.00013508901,0.50225407,0.5595027461879122
1,17440.00013496794,0.50208217,0.5598607129070735
1,17450.00013484687,0.50177658,0.5602186550500411
1,17460.00013472579,0.50155514,0.5605765918499639
1,17470.00013460472,0.50130689,0.5609345372896354
1,17480.00013448365,0.50100136,0.5612925019873622
1,17490.00013436258,0.5008409,0.5616504438507526
1,17500.00013424151,0.50059652,0.5620083963043543
1,17510.00013412043,0.50031769,0.5623663716830415
1,17520.00013399936,0.5001114,0.562724339531436
1,17530.00013387829,0.49980596,0.5630823370930745
1,17540.00013375722,0.49955383,0.5634403184674145
1,17550.00013363615,0.49932086,0.5637982502534691
1,17560.00013351507,0.49906114,0.5641561862349886
1,17570.000133394,0.49881673,0.5645141490557835
1,17580.00013327293,0.49865249,0.5648720930744066
1,17590.00013315186,0.49833554,0.5652300510469281
1,17600.00013303079,0.49813306,0.5655880155538456
1,17610.00013290971,0.49788094,0.5659459550219844
1,17620.00013278864,0.4975296,0.5663039008591361
1,17630.00013266757,0.49731955,0.5666618688648463
1,17640.0001325465,0.49710187,0.5670198147803871
1,17650.00013242543,0.49683452,0.5673777590250872
1,17660.00013230435,0.49657097,0.5677357060769386
1,17670.00013218328,0.49633032,0.5680936562631184
1,17680.00013206221,0.49612415,0.5684516084753825
1,17690.00013194114,0.49588352,0.5688095590321971
1,17700.00013182007,0.49555501,0.5691674733671764
1,17710.00013169899,0.49529919,0.5695253778729177
1,17720.00013157792,0.49506235,0.5698832920534134
1,17730.00013145685,0.49489048,0.5702412116204983
1,17740.00013133578,0.49456587,0.5705991704638934
1,17750.00013121471,0.49422595,0.5709571447704801
1,17760.00013109364,0.49400067,0.5713151214185194
1,17770.00013097256,0.49385929,0.5716730965470682
1,17780.00013085149,0.49349266,0.5720310861906958
1,17790.00013073042,0.4932788,0.5723890763214639
1,17800.00013060935,0.49299234,0.5727470564307225
1,17810.00013048828,0.4927747,0.5731050275591714
1,17820.0001303672,0.49256456,0.5734629763263757
1,17830.00013024613,0.49225521,0.5738209214143069
1,17840.00013012506,0.49196875,0.5741788830073586
1,17850.00013000399,0.49168232,0.5745368564135319
